index,hit@1,hit@3,lon,lat,probabilities
2858,-1,1,2.235947372,43.99697632,"[[0.1680908203125, 0.08428955078125, 0.052886962890625, 0.150390625, 0.112060546875, 0.1595458984375, 0.05548095703125, 0.0736083984375, 0.063720703125, 0.079833984375]]"
2859,1,1,-2.760395329,53.05386753,"[[0.1385498046875, 0.2313232421875, 0.052032470703125, 0.06256103515625, 0.08929443359375, 0.1143798828125, 0.050872802734375, 0.1519775390625, 0.04852294921875, 0.060516357421875]]"
2860,1,1,-3.353996507,50.89221004,"[[0.1552734375, 0.216064453125, 0.0474853515625, 0.060028076171875, 0.08526611328125, 0.135009765625, 0.05078125, 0.1439208984375, 0.044830322265625, 0.06134033203125]]"
2861,1,1,-4.119317288,55.70463819,"[[0.039154052734375, 0.04815673828125, 0.224853515625, 0.08477783203125, 0.10589599609375, 0.04083251953125, 0.10888671875, 0.057891845703125, 0.17529296875, 0.1142578125]]"
2862,1,1,-6.753739445,52.92416006,"[[0.07110595703125, 0.0648193359375, 0.0645751953125, 0.0738525390625, 0.055023193359375, 0.075927734375, 0.33447265625, 0.0501708984375, 0.051055908203125, 0.158935546875]]"
2863,1,1,-7.017440739,53.22444133,"[[0.042388916015625, 0.056793212890625, 0.1859130859375, 0.076904296875, 0.10589599609375, 0.055206298828125, 0.0579833984375, 0.0740966796875, 0.275146484375, 0.06964111328125]]"
2864,1,1,14.33405985,49.08057915,"[[0.06597900390625, 0.057952880859375, 0.066650390625, 0.0697021484375, 0.055389404296875, 0.06964111328125, 0.341552734375, 0.04638671875, 0.051177978515625, 0.1756591796875]]"
2865,1,1,-3.727351198,51.69081096,"[[0.03851318359375, 0.10260009765625, 0.211669921875, 0.0965576171875, 0.0985107421875, 0.033721923828125, 0.04779052734375, 0.1368408203125, 0.1844482421875, 0.049468994140625]]"
2866,1,1,4.203231774,45.96612081,"[[0.04840087890625, 0.06103515625, 0.1727294921875, 0.07147216796875, 0.114013671875, 0.06280517578125, 0.053192138671875, 0.0760498046875, 0.269775390625, 0.070556640625]]"
2867,1,1,6.798373281,52.19824245,"[[0.203369140625, 0.1405029296875, 0.039031982421875, 0.060821533203125, 0.09393310546875, 0.1993408203125, 0.0496826171875, 0.099853515625, 0.0396728515625, 0.07379150390625]]"
2868,-1,1,-3.185070702,51.71025976,"[[0.051971435546875, 0.059967041015625, 0.09442138671875, 0.099609375, 0.0693359375, 0.048919677734375, 0.2744140625, 0.05084228515625, 0.065673828125, 0.1846923828125]]"
2869,1,1,1.326411446,46.69214304,"[[0.1951904296875, 0.06842041015625, 0.03729248046875, 0.11016845703125, 0.0740966796875, 0.279052734375, 0.060333251953125, 0.05523681640625, 0.052398681640625, 0.06793212890625]]"
2870,-1,1,-7.289683948,52.3865101,"[[0.0731201171875, 0.059844970703125, 0.105224609375, 0.249267578125, 0.0880126953125, 0.0784912109375, 0.0506591796875, 0.0831298828125, 0.1622314453125, 0.05010986328125]]"
2871,-1,-1,-6.14722312,53.12940318,"[[0.1273193359375, 0.0810546875, 0.07525634765625, 0.056488037109375, 0.1309814453125, 0.207763671875, 0.045074462890625, 0.0843505859375, 0.111083984375, 0.0806884765625]]"
2872,-1,1,-3.805782342,50.83092822,"[[0.14404296875, 0.10260009765625, 0.061737060546875, 0.0474853515625, 0.151611328125, 0.1875, 0.053741455078125, 0.0748291015625, 0.076171875, 0.100341796875]]"
2873,1,1,-2.892040607,53.00277664,"[[0.06512451171875, 0.06304931640625, 0.07122802734375, 0.06292724609375, 0.060577392578125, 0.06817626953125, 0.3154296875, 0.0484619140625, 0.05206298828125, 0.193115234375]]"
2874,1,1,-4.379784221,55.81573212,"[[0.146240234375, 0.16943359375, 0.0516357421875, 0.11962890625, 0.09454345703125, 0.130126953125, 0.0521240234375, 0.1258544921875, 0.0513916015625, 0.05902099609375]]"
2875,1,1,-1.942796252,52.79894487,"[[0.07476806640625, 0.05718994140625, 0.0704345703125, 0.0504150390625, 0.081298828125, 0.07525634765625, 0.2440185546875, 0.04302978515625, 0.054046630859375, 0.24951171875]]"
2876,1,1,-2.777693328,53.25282015,"[[0.18896484375, 0.170166015625, 0.0413818359375, 0.058441162109375, 0.0885009765625, 0.1781005859375, 0.049407958984375, 0.11566162109375, 0.04241943359375, 0.0670166015625]]"
2877,1,1,-2.827506346,52.97782585,"[[0.041046142578125, 0.0643310546875, 0.1922607421875, 0.0771484375, 0.10821533203125, 0.04730224609375, 0.04632568359375, 0.087158203125, 0.27880859375, 0.057464599609375]]"
2878,1,1,23.67625011,56.71837467,"[[0.07781982421875, 0.2115478515625, 0.08404541015625, 0.11016845703125, 0.0853271484375, 0.06103515625, 0.0704345703125, 0.17431640625, 0.06671142578125, 0.05859375]]"
2879,1,1,-3.739504184,55.61251465,"[[0.05078125, 0.05859375, 0.15234375, 0.18896484375, 0.0916748046875, 0.05096435546875, 0.0469970703125, 0.08953857421875, 0.220947265625, 0.0491943359375]]"
2880,-1,-1,-3.315190529,53.31400822,"[[0.045928955078125, 0.1376953125, 0.17236328125, 0.06524658203125, 0.130859375, 0.04107666015625, 0.0416259765625, 0.1534423828125, 0.15478515625, 0.056854248046875]]"
2881,-1,1,-6.241333785,52.85446541,"[[0.038665771484375, 0.055755615234375, 0.2286376953125, 0.06719970703125, 0.11346435546875, 0.04522705078125, 0.062469482421875, 0.072021484375, 0.2384033203125, 0.078125]]"
2882,-1,1,-0.052508273,50.88003048,"[[0.04962158203125, 0.0794677734375, 0.1448974609375, 0.1112060546875, 0.110595703125, 0.045806884765625, 0.11492919921875, 0.09051513671875, 0.12310791015625, 0.1298828125]]"
2883,1,1,-6.666843613,53.10266961,"[[0.044281005859375, 0.06378173828125, 0.185791015625, 0.09881591796875, 0.0938720703125, 0.04913330078125, 0.048370361328125, 0.09228515625, 0.2705078125, 0.053070068359375]]"
2884,1,1,-2.583309258,53.66913453,"[[0.06878662109375, 0.06060791015625, 0.064208984375, 0.0711669921875, 0.0550537109375, 0.074462890625, 0.332763671875, 0.046722412109375, 0.04901123046875, 0.17724609375]]"
2885,1,1,-3.497609152,55.65871124,"[[0.1748046875, 0.07452392578125, 0.04278564453125, 0.167236328125, 0.07666015625, 0.2220458984375, 0.05767822265625, 0.0645751953125, 0.0604248046875, 0.059234619140625]]"
2886,1,1,-3.231214752,50.83006999,"[[0.0494384765625, 0.06671142578125, 0.152099609375, 0.2149658203125, 0.08514404296875, 0.046539306640625, 0.050811767578125, 0.10400390625, 0.1832275390625, 0.047088623046875]]"
2887,-1,-1,-3.038942989,52.94238265,"[[0.04229736328125, 0.11376953125, 0.185302734375, 0.11077880859375, 0.08538818359375, 0.03924560546875, 0.048248291015625, 0.1690673828125, 0.159912109375, 0.0460205078125]]"
2888,1,1,-4.187740273,55.61854149,"[[0.03680419921875, 0.051971435546875, 0.241943359375, 0.08258056640625, 0.11077880859375, 0.03802490234375, 0.0753173828125, 0.06683349609375, 0.2099609375, 0.08563232421875]]"
2889,-1,1,-6.325853412,52.88956887,"[[0.0400390625, 0.08319091796875, 0.2242431640625, 0.080078125, 0.11956787109375, 0.03765869140625, 0.053070068359375, 0.1064453125, 0.1917724609375, 0.06390380859375]]"
2890,1,1,-2.293495997,53.88748572,"[[0.035797119140625, 0.07257080078125, 0.251220703125, 0.07928466796875, 0.1011962890625, 0.034942626953125, 0.057708740234375, 0.09576416015625, 0.2109375, 0.060699462890625]]"
2891,-1,1,-1.719678578,49.57882975,"[[0.04510498046875, 0.056884765625, 0.1800537109375, 0.1480712890625, 0.09649658203125, 0.047576904296875, 0.05084228515625, 0.081298828125, 0.2403564453125, 0.05340576171875]]"
2892,1,1,1.793715677,46.66471481,"[[0.03961181640625, 0.05975341796875, 0.2010498046875, 0.07366943359375, 0.1182861328125, 0.045257568359375, 0.056976318359375, 0.07666015625, 0.255615234375, 0.0731201171875]]"
2893,1,1,-3.71274231,55.72783969,"[[0.17236328125, 0.0714111328125, 0.039825439453125, 0.06365966796875, 0.08001708984375, 0.314697265625, 0.06591796875, 0.055877685546875, 0.05450439453125, 0.081787109375]]"
2894,1,1,-4.080323428,55.72832727,"[[0.1781005859375, 0.08050537109375, 0.03851318359375, 0.062744140625, 0.07666015625, 0.312255859375, 0.06341552734375, 0.059600830078125, 0.05224609375, 0.07586669921875]]"
2895,-1,-1,23.8576794,42.27374028,"[[0.057647705078125, 0.058441162109375, 0.13623046875, 0.2098388671875, 0.1163330078125, 0.054962158203125, 0.053680419921875, 0.08087158203125, 0.1700439453125, 0.06195068359375]]"
2896,1,1,24.24705762,55.67802203,"[[0.055908203125, 0.13330078125, 0.12054443359375, 0.1556396484375, 0.084228515625, 0.047210693359375, 0.045013427734375, 0.1905517578125, 0.126708984375, 0.040802001953125]]"
2897,1,1,-2.61304726,53.79910093,"[[0.06195068359375, 0.1973876953125, 0.112548828125, 0.10467529296875, 0.09246826171875, 0.047607421875, 0.07305908203125, 0.1663818359375, 0.07781982421875, 0.06622314453125]]"
2898,1,1,-0.061372978,50.88610414,"[[0.0679931640625, 0.049774169921875, 0.11639404296875, 0.2449951171875, 0.09197998046875, 0.07208251953125, 0.06048583984375, 0.0714111328125, 0.16162109375, 0.06317138671875]]"
2899,1,1,-0.045534468,50.85061361,"[[0.1732177734375, 0.0791015625, 0.040496826171875, 0.0599365234375, 0.08917236328125, 0.30419921875, 0.05859375, 0.061187744140625, 0.0546875, 0.07940673828125]]"
2900,1,1,-6.676552011,53.10285959,"[[0.07098388671875, 0.064697265625, 0.0645751953125, 0.07379150390625, 0.05499267578125, 0.0758056640625, 0.3349609375, 0.050048828125, 0.051025390625, 0.1591796875]]"
2901,-1,1,3.739120047,46.20137013,"[[0.07366943359375, 0.0853271484375, 0.09130859375, 0.27685546875, 0.07684326171875, 0.06524658203125, 0.054595947265625, 0.11328125, 0.11663818359375, 0.046173095703125]]"
2902,1,1,1.760805798,46.62317027,"[[0.048004150390625, 0.0867919921875, 0.22119140625, 0.056549072265625, 0.129638671875, 0.04803466796875, 0.053466796875, 0.09698486328125, 0.18310546875, 0.07623291015625]]"
2903,1,1,17.64855321,49.76594512,"[[0.06951904296875, 0.1328125, 0.0977783203125, 0.20068359375, 0.07281494140625, 0.0552978515625, 0.054840087890625, 0.169921875, 0.10321044921875, 0.04302978515625]]"
2904,1,1,5.603303443,45.25788784,"[[0.129150390625, 0.081787109375, 0.07183837890625, 0.113037109375, 0.169189453125, 0.11590576171875, 0.0604248046875, 0.075439453125, 0.07861328125, 0.1046142578125]]"
2905,1,1,-3.994703282,51.7247812,"[[0.07550048828125, 0.1802978515625, 0.09954833984375, 0.061737060546875, 0.10797119140625, 0.0672607421875, 0.0443115234375, 0.199462890625, 0.10321044921875, 0.06072998046875]]"
2906,-1,1,12.32603245,47.70717168,"[[0.061553955078125, 0.06072998046875, 0.12054443359375, 0.2384033203125, 0.08770751953125, 0.06329345703125, 0.05029296875, 0.08856201171875, 0.179931640625, 0.048919677734375]]"
2907,-1,1,8.020321885,53.62116754,"[[0.043487548828125, 0.0771484375, 0.1968994140625, 0.08837890625, 0.1544189453125, 0.038665771484375, 0.06341552734375, 0.0902099609375, 0.158935546875, 0.08837890625]]"
2908,-1,1,-2.822280414,52.92547905,"[[0.049407958984375, 0.0931396484375, 0.17041015625, 0.06866455078125, 0.1610107421875, 0.048583984375, 0.0443115234375, 0.11004638671875, 0.1820068359375, 0.07232666015625]]"
2909,-1,-1,-3.379071442,50.73976774,"[[0.0482177734375, 0.15673828125, 0.1510009765625, 0.0831298828125, 0.11669921875, 0.0382080078125, 0.0711669921875, 0.1514892578125, 0.10577392578125, 0.0775146484375]]"
2910,1,1,-0.041345968,50.93019381,"[[0.06866455078125, 0.061553955078125, 0.06500244140625, 0.07122802734375, 0.05413818359375, 0.07293701171875, 0.341552734375, 0.048309326171875, 0.05047607421875, 0.1661376953125]]"
2911,1,1,-2.082240529,52.68390718,"[[0.170654296875, 0.07574462890625, 0.041412353515625, 0.05828857421875, 0.08123779296875, 0.3076171875, 0.06610107421875, 0.058990478515625, 0.054931640625, 0.08502197265625]]"
2912,1,1,-2.652866875,53.8383973,"[[0.042999267578125, 0.1102294921875, 0.205078125, 0.1104736328125, 0.08636474609375, 0.038177490234375, 0.0518798828125, 0.1497802734375, 0.1591796875, 0.045806884765625]]"
2913,1,1,-3.274036617,51.69612397,"[[0.1368408203125, 0.23046875, 0.052337646484375, 0.05413818359375, 0.08795166015625, 0.12384033203125, 0.056549072265625, 0.143798828125, 0.0499267578125, 0.06414794921875]]"
2914,1,1,-2.83016245,53.05312489,"[[0.05035400390625, 0.042724609375, 0.1634521484375, 0.08978271484375, 0.1170654296875, 0.0655517578125, 0.088623046875, 0.053192138671875, 0.2181396484375, 0.111083984375]]"
2915,1,1,10.2292445,47.58202067,"[[0.10028076171875, 0.2186279296875, 0.072998046875, 0.07757568359375, 0.0889892578125, 0.073974609375, 0.046722412109375, 0.2049560546875, 0.06329345703125, 0.052520751953125]]"
2916,1,1,24.08629714,45.81856838,"[[0.1591796875, 0.073974609375, 0.043670654296875, 0.06298828125, 0.0806884765625, 0.308837890625, 0.06634521484375, 0.05999755859375, 0.06256103515625, 0.081787109375]]"
2917,1,1,-1.579513555,47.39364529,"[[0.06866455078125, 0.08380126953125, 0.10211181640625, 0.2685546875, 0.0787353515625, 0.055938720703125, 0.05517578125, 0.12078857421875, 0.11773681640625, 0.04852294921875]]"
2918,1,1,-2.792020663,54.96780839,"[[0.053802490234375, 0.055816650390625, 0.12646484375, 0.051788330078125, 0.1015625, 0.05865478515625, 0.1680908203125, 0.052642822265625, 0.12255859375, 0.20849609375]]"
2919,1,1,-2.892460555,54.97243252,"[[0.05010986328125, 0.10894775390625, 0.19873046875, 0.054718017578125, 0.1419677734375, 0.043670654296875, 0.06842041015625, 0.10296630859375, 0.1326904296875, 0.09765625]]"
2920,1,1,26.22226207,56.07823992,"[[0.03607177734375, 0.056610107421875, 0.2427978515625, 0.0899658203125, 0.10845947265625, 0.0372314453125, 0.059295654296875, 0.07904052734375, 0.2235107421875, 0.0670166015625]]"
2921,1,1,-7.284060003,52.28062605,"[[0.160400390625, 0.08013916015625, 0.043548583984375, 0.061614990234375, 0.0869140625, 0.3037109375, 0.06005859375, 0.0653076171875, 0.06109619140625, 0.07720947265625]]"
2922,1,1,-3.495179649,51.46685191,"[[0.044677734375, 0.055389404296875, 0.1732177734375, 0.12237548828125, 0.097900390625, 0.049468994140625, 0.04827880859375, 0.08428955078125, 0.27001953125, 0.054473876953125]]"
2923,1,1,-2.902168838,54.83626498,"[[0.0679931640625, 0.06060791015625, 0.0650634765625, 0.0704345703125, 0.0540771484375, 0.07232666015625, 0.34375, 0.04730224609375, 0.050445556640625, 0.16796875]]"
2924,1,1,-3.521949924,55.71000694,"[[0.069091796875, 0.063232421875, 0.06463623046875, 0.06707763671875, 0.054962158203125, 0.073974609375, 0.33837890625, 0.04705810546875, 0.04888916015625, 0.172607421875]]"
2925,1,1,8.824464003,53.63724707,"[[0.037506103515625, 0.09527587890625, 0.2376708984375, 0.070068359375, 0.1103515625, 0.03375244140625, 0.05316162109375, 0.11962890625, 0.182861328125, 0.059783935546875]]"
2926,1,1,-2.8406334,53.02046908,"[[0.06365966796875, 0.0565185546875, 0.06903076171875, 0.0697021484375, 0.05657958984375, 0.06719970703125, 0.339111328125, 0.04559326171875, 0.052764892578125, 0.1800537109375]]"
2927,1,1,-3.202490125,53.19463938,"[[0.08740234375, 0.06829833984375, 0.07672119140625, 0.299560546875, 0.07330322265625, 0.0902099609375, 0.06903076171875, 0.0826416015625, 0.0975341796875, 0.05535888671875]]"
2928,1,1,-2.56362696,53.81585475,"[[0.09881591796875, 0.07177734375, 0.06964111328125, 0.290283203125, 0.0745849609375, 0.09857177734375, 0.0650634765625, 0.08837890625, 0.08782958984375, 0.05511474609375]]"
2929,1,1,-4.647283115,55.80686192,"[[0.1273193359375, 0.07684326171875, 0.05877685546875, 0.266357421875, 0.07928466796875, 0.1171875, 0.05841064453125, 0.0867919921875, 0.07293701171875, 0.05609130859375]]"
2930,-1,1,-3.859572042,51.78366203,"[[0.039642333984375, 0.05206298828125, 0.199951171875, 0.1307373046875, 0.09820556640625, 0.045166015625, 0.056488037109375, 0.07257080078125, 0.2457275390625, 0.059326171875]]"
2931,-1,1,-2.802203916,53.14213309,"[[0.07635498046875, 0.061187744140625, 0.0965576171875, 0.266845703125, 0.08270263671875, 0.0810546875, 0.05517578125, 0.083251953125, 0.1453857421875, 0.05145263671875]]"
2932,1,1,15.33393617,52.72300496,"[[0.060333251953125, 0.06707763671875, 0.07843017578125, 0.06927490234375, 0.05999755859375, 0.061798095703125, 0.319580078125, 0.0501708984375, 0.0550537109375, 0.1783447265625]]"
2933,1,1,-2.969054362,52.99045882,"[[0.09967041015625, 0.2298583984375, 0.0672607421875, 0.06689453125, 0.09552001953125, 0.0784912109375, 0.044708251953125, 0.2021484375, 0.060760498046875, 0.0546875]]"
2934,-1,1,-1.785385173,47.22629603,"[[0.140625, 0.168701171875, 0.058563232421875, 0.09765625, 0.10009765625, 0.107421875, 0.05206298828125, 0.157470703125, 0.053802490234375, 0.0634765625]]"
2935,1,1,13.09126337,49.97715871,"[[0.0372314453125, 0.059844970703125, 0.204345703125, 0.07208251953125, 0.09619140625, 0.037109375, 0.15185546875, 0.063720703125, 0.134033203125, 0.1436767578125]]"
2936,1,1,-6.954095764,53.11300607,"[[0.07861328125, 0.1988525390625, 0.085693359375, 0.1177978515625, 0.08740234375, 0.060760498046875, 0.06451416015625, 0.179931640625, 0.071044921875, 0.05535888671875]]"
2937,1,1,-2.808475547,53.04733493,"[[0.07135009765625, 0.159912109375, 0.113037109375, 0.05657958984375, 0.16552734375, 0.0653076171875, 0.04949951171875, 0.13720703125, 0.10321044921875, 0.0784912109375]]"
2938,-1,1,-1.449259507,49.52010191,"[[0.04217529296875, 0.054168701171875, 0.20703125, 0.1107177734375, 0.11273193359375, 0.0445556640625, 0.051177978515625, 0.07373046875, 0.242919921875, 0.060821533203125]]"
2939,-1,1,-2.661523922,53.17628567,"[[0.2071533203125, 0.106689453125, 0.0361328125, 0.055328369140625, 0.07977294921875, 0.26416015625, 0.06097412109375, 0.0699462890625, 0.041748046875, 0.078125]]"
2940,-1,1,-6.250718488,52.87469833,"[[0.1993408203125, 0.06982421875, 0.049713134765625, 0.07855224609375, 0.10772705078125, 0.220703125, 0.05621337890625, 0.059295654296875, 0.0654296875, 0.0931396484375]]"
2941,1,1,-0.693965146,47.60114994,"[[0.05718994140625, 0.15087890625, 0.1224365234375, 0.11456298828125, 0.07916259765625, 0.046722412109375, 0.04290771484375, 0.2255859375, 0.11956787109375, 0.04095458984375]]"
2942,1,1,-6.325203254,52.82018018,"[[0.03753662109375, 0.047760009765625, 0.2210693359375, 0.08563232421875, 0.09674072265625, 0.04437255859375, 0.07861328125, 0.0628662109375, 0.2418212890625, 0.08355712890625]]"
2943,-1,1,-2.622590787,53.87502909,"[[0.08929443359375, 0.06732177734375, 0.115478515625, 0.0618896484375, 0.17236328125, 0.1014404296875, 0.06976318359375, 0.06427001953125, 0.1256103515625, 0.132568359375]]"
2944,1,1,4.998506006,52.4109141,"[[0.06341552734375, 0.052886962890625, 0.070556640625, 0.0628662109375, 0.06097412109375, 0.06805419921875, 0.321044921875, 0.04278564453125, 0.05584716796875, 0.2015380859375]]"
2945,1,1,4.080815187,46.1142727,"[[0.1588134765625, 0.0748291015625, 0.043548583984375, 0.05657958984375, 0.0853271484375, 0.300048828125, 0.07196044921875, 0.059814453125, 0.056488037109375, 0.09271240234375]]"
2946,1,1,0.496108124,51.53124453,"[[0.16357421875, 0.065673828125, 0.04150390625, 0.0767822265625, 0.07977294921875, 0.30908203125, 0.0684814453125, 0.055145263671875, 0.05908203125, 0.08074951171875]]"
2947,-1,-1,-3.101239768,53.17909682,"[[0.056182861328125, 0.0743408203125, 0.136962890625, 0.22216796875, 0.08746337890625, 0.047332763671875, 0.04840087890625, 0.11822509765625, 0.1611328125, 0.04779052734375]]"
2948,1,1,-1.30748123,52.26864361,"[[0.06915283203125, 0.06439208984375, 0.06494140625, 0.06689453125, 0.05511474609375, 0.07427978515625, 0.338134765625, 0.047027587890625, 0.0489501953125, 0.1710205078125]]"
2949,1,1,-3.264079976,52.88145145,"[[0.07098388671875, 0.22412109375, 0.09027099609375, 0.089111328125, 0.07763671875, 0.055633544921875, 0.05352783203125, 0.216796875, 0.0755615234375, 0.046478271484375]]"
2950,1,1,-2.726359535,53.96550409,"[[0.061004638671875, 0.1878662109375, 0.1136474609375, 0.11187744140625, 0.0863037109375, 0.048126220703125, 0.078857421875, 0.16650390625, 0.07763671875, 0.0682373046875]]"
2951,1,1,-2.062346553,50.60198807,"[[0.045440673828125, 0.06396484375, 0.1751708984375, 0.0693359375, 0.117919921875, 0.057891845703125, 0.051116943359375, 0.0792236328125, 0.270751953125, 0.069091796875]]"
2952,-1,1,-2.346147642,53.93868945,"[[0.0670166015625, 0.05743408203125, 0.07232666015625, 0.0506591796875, 0.07342529296875, 0.0701904296875, 0.271484375, 0.044464111328125, 0.055084228515625, 0.2379150390625]]"
2953,1,1,-1.745394222,47.31457981,"[[0.1749267578125, 0.07080078125, 0.039520263671875, 0.06927490234375, 0.08453369140625, 0.30810546875, 0.06207275390625, 0.056060791015625, 0.05560302734375, 0.0789794921875]]"
2954,1,1,-2.497046486,53.16927974,"[[0.0667724609375, 0.08746337890625, 0.1048583984375, 0.2646484375, 0.07672119140625, 0.05450439453125, 0.057525634765625, 0.12261962890625, 0.1170654296875, 0.047760009765625]]"
2955,1,1,-3.275259601,50.84126007,"[[0.039093017578125, 0.0538330078125, 0.2318115234375, 0.08709716796875, 0.11492919921875, 0.04083251953125, 0.058685302734375, 0.0721435546875, 0.229736328125, 0.07177734375]]"
2956,1,1,-2.904093684,53.01496513,"[[0.1468505859375, 0.06256103515625, 0.05010986328125, 0.2181396484375, 0.075927734375, 0.182861328125, 0.064453125, 0.06378173828125, 0.07208251953125, 0.0631103515625]]"
2957,1,1,-4.111322637,55.69215285,"[[0.170654296875, 0.06964111328125, 0.040130615234375, 0.07244873046875, 0.08050537109375, 0.305908203125, 0.06475830078125, 0.059814453125, 0.05609130859375, 0.0799560546875]]"
2958,1,1,-1.980926248,53.06306222,"[[0.06890869140625, 0.179931640625, 0.0965576171875, 0.08453369140625, 0.08782958984375, 0.05810546875, 0.04217529296875, 0.2430419921875, 0.09228515625, 0.046600341796875]]"
2959,1,1,0.298398742,47.8777545,"[[0.04034423828125, 0.060577392578125, 0.1964111328125, 0.08013916015625, 0.10565185546875, 0.046966552734375, 0.048614501953125, 0.081787109375, 0.28125, 0.058380126953125]]"
2960,1,1,-3.29243808,50.9127353,"[[0.06890869140625, 0.06243896484375, 0.06463623046875, 0.071533203125, 0.05474853515625, 0.07330322265625, 0.34033203125, 0.048492431640625, 0.050628662109375, 0.1650390625]]"
2961,1,1,0.316968926,43.2020815,"[[0.049713134765625, 0.0498046875, 0.161865234375, 0.143798828125, 0.10687255859375, 0.059600830078125, 0.05181884765625, 0.0677490234375, 0.2496337890625, 0.05914306640625]]"
2962,1,1,-4.519698577,55.76061941,"[[0.155029296875, 0.0689697265625, 0.045562744140625, 0.06884765625, 0.08123779296875, 0.306884765625, 0.0689697265625, 0.059661865234375, 0.06390380859375, 0.08087158203125]]"
2963,1,1,-2.209224554,53.91624277,"[[0.08160400390625, 0.210205078125, 0.0780029296875, 0.082763671875, 0.080078125, 0.0643310546875, 0.0517578125, 0.2308349609375, 0.06927490234375, 0.051239013671875]]"
2964,1,1,-4.552038768,55.79783368,"[[0.058746337890625, 0.08447265625, 0.1217041015625, 0.25048828125, 0.0802001953125, 0.048828125, 0.054534912109375, 0.1199951171875, 0.1334228515625, 0.047576904296875]]"
2965,-1,1,-3.415332754,50.83956819,"[[0.2027587890625, 0.1392822265625, 0.0404052734375, 0.056243896484375, 0.091064453125, 0.215576171875, 0.0472412109375, 0.0966796875, 0.044647216796875, 0.0660400390625]]"
2966,1,1,-2.820241932,53.10270976,"[[0.06097412109375, 0.051849365234375, 0.08819580078125, 0.053924560546875, 0.08740234375, 0.0626220703125, 0.236083984375, 0.044219970703125, 0.0718994140625, 0.2427978515625]]"
2967,1,1,13.84749844,50.71849484,"[[0.1412353515625, 0.067138671875, 0.05133056640625, 0.23876953125, 0.0726318359375, 0.160400390625, 0.06671142578125, 0.070068359375, 0.07086181640625, 0.060882568359375]]"
2968,-1,1,-2.669806665,55.00807952,"[[0.0894775390625, 0.148681640625, 0.07855224609375, 0.160888671875, 0.072998046875, 0.06671142578125, 0.068603515625, 0.183349609375, 0.07354736328125, 0.056976318359375]]"
2969,1,1,-2.386253108,51.52670796,"[[0.133056640625, 0.060150146484375, 0.058807373046875, 0.057830810546875, 0.11279296875, 0.1387939453125, 0.12445068359375, 0.048492431640625, 0.05804443359375, 0.20751953125]]"
2970,1,1,-2.383795199,53.24514563,"[[0.047119140625, 0.05084228515625, 0.1688232421875, 0.10211181640625, 0.10595703125, 0.0609130859375, 0.0587158203125, 0.06805419921875, 0.26708984375, 0.07049560546875]]"
2971,1,1,9.862059971,50.25003174,"[[0.1365966796875, 0.2186279296875, 0.048248291015625, 0.060943603515625, 0.0841064453125, 0.1395263671875, 0.0517578125, 0.1529541015625, 0.050537109375, 0.056640625]]"
2972,1,1,3.033737362,46.00872285,"[[0.037139892578125, 0.06201171875, 0.2056884765625, 0.09161376953125, 0.10113525390625, 0.04119873046875, 0.045623779296875, 0.09393310546875, 0.26953125, 0.05194091796875]]"
2973,-1,1,-4.615759923,55.8282761,"[[0.04888916015625, 0.08380126953125, 0.1617431640625, 0.051239013671875, 0.1295166015625, 0.044891357421875, 0.1041259765625, 0.0802001953125, 0.1351318359375, 0.1605224609375]]"
2974,-1,1,-3.255239349,50.92537145,"[[0.1357421875, 0.0635986328125, 0.060546875, 0.099365234375, 0.10382080078125, 0.2410888671875, 0.051361083984375, 0.062164306640625, 0.11322021484375, 0.06915283203125]]"
2975,1,1,-2.690125222,53.1819933,"[[0.039520263671875, 0.05572509765625, 0.1959228515625, 0.10272216796875, 0.10504150390625, 0.043487548828125, 0.048370361328125, 0.07952880859375, 0.27294921875, 0.056640625]]"
2976,1,1,13.69035304,49.58090678,"[[0.06951904296875, 0.0870361328125, 0.0985107421875, 0.26904296875, 0.07489013671875, 0.05828857421875, 0.05499267578125, 0.1201171875, 0.12213134765625, 0.0455322265625]]"
2977,-1,-1,-0.051418549,47.995923,"[[0.044769287109375, 0.1214599609375, 0.16748046875, 0.0814208984375, 0.135009765625, 0.038848876953125, 0.0750732421875, 0.1116943359375, 0.1346435546875, 0.08966064453125]]"
2978,1,1,-7.202579556,52.27324463,"[[0.03948974609375, 0.0538330078125, 0.1978759765625, 0.10107421875, 0.106689453125, 0.046295166015625, 0.05316162109375, 0.07244873046875, 0.267578125, 0.0615234375]]"
2979,1,1,-3.623690746,51.64982676,"[[0.09228515625, 0.2412109375, 0.0692138671875, 0.073974609375, 0.08038330078125, 0.06964111328125, 0.0523681640625, 0.209716796875, 0.06024169921875, 0.051116943359375]]"
2980,1,1,-3.109292443,53.09300826,"[[0.0623779296875, 0.125244140625, 0.11822509765625, 0.1488037109375, 0.0811767578125, 0.0489501953125, 0.041412353515625, 0.2034912109375, 0.1285400390625, 0.041717529296875]]"
2981,1,1,-3.868886854,51.77775222,"[[0.0987548828125, 0.06390380859375, 0.075927734375, 0.046112060546875, 0.11920166015625, 0.1065673828125, 0.13427734375, 0.049224853515625, 0.07708740234375, 0.2288818359375]]"
2982,1,1,-6.220587075,52.98686669,"[[0.129638671875, 0.2313232421875, 0.056243896484375, 0.06597900390625, 0.08123779296875, 0.1041259765625, 0.05712890625, 0.1641845703125, 0.0506591796875, 0.0595703125]]"
